regime,subject,mean_pi,mean_theta,mean_chi,mean_debt_q,mean_stress,stress_sd,decode_acc,balanced_decode_acc,posterior_entropy,silhouette,plv,pac,phase_slip_rate,boundary_phase_slip_rate,loop_instability,boundary_loop_instability,transition_latency,rest_to_task_latency,task_to_rest_latency,hysteresis,task_dwell,update_failure_rate,perseveration_after_switch,hysteresis_abs,z_balanced_decode_acc,z_silhouette,z_plv,z_pac,z_posterior_entropy,z_phase_slip_rate,z_boundary_phase_slip_rate,z_loop_instability,z_boundary_loop_instability,z_transition_latency,z_update_failure_rate,z_perseveration_after_switch,z_hysteresis_abs,stability_support_index,instability_index,transition_burden_index,precision_phase_margin,adaptive_margin,flexibility_index,above_adaptive_crit
balanced,20,0.4264328993114903,0.4834404286719725,0.6321280240455314,1.503456323081491,-0.09062162740837254,1.0358369123974795,0.7222222222222222,0.657472315979048,0.5764568896950096,0.021559605036617566,0.5238747949405061,0.003989369158474156,0.1212756052141527,0.14722222222222223,0.7314017719587195,0.7634741764219399,3.5555555555555554,0.0,0.5,-0.5,14.333333333333334,0.1111111111111111,0.1111111111111111,0.5,0.2700466851212565,-0.21656688668471263,0.9044678416875158,0.7838252260876827,0.8588241767611737,-0.7096608330652306,-0.6743708049971862,-0.8640388324963371,-0.8358925913984124,-1.1542753950876135,-0.1292865540463961,-1.349004140524174,-1.3298900160612068,0.4354432165529356,-0.4450277770391985,-0.9906140264298476,0.8804709935921341,1.8710850200219817,0.9906140264298476,True
balanced,21,0.43018408646556405,0.4327492637237793,0.6871211150239269,1.5378576995374127,-0.0350145240089282,1.0372405768577566,0.7833333333333333,0.6868669495088483,0.44484089620564404,0.02567358619433808,0.49302045732580274,0.0035715334775388036,0.12441806331471135,0.11851851851851852,0.7798266475836677,0.7958730259216403,5.444444444444445,3.6666666666666665,1.5,2.1666666666666665,7.6,0.1111111111111111,1.4444444444444444,2.1666666666666665,0.5262219730825537,-0.09427026151209672,0.7025134978651472,0.26892022815221844,-0.2549695564838784,-0.6836228785817305,-0.8676047271685348,-0.6937921319093938,-0.7551567954459234,-0.5552238639602887,-0.1292865540463961,-0.6002073929652222,-1.050757912467093,0.35084635939695563,-0.6510292179178921,-0.58386893085975,1.0018755773148478,1.5857445081745978,0.58386893085975,True
balanced,22,0.4170975013987413,0.44497591451639146,0.6646494330062699,1.5093345131913833,-0.16903525555952004,1.148303828726153,0.8722222222222222,0.7941281297335827,0.30453248771147795,0.0877710873516469,0.41684749411023353,0.0030073097669813626,0.12150837988826817,0.13194444444444445,0.7736871475176272,0.7900299983349908,7.777777777777778,4.666666666666667,2.0,2.666666666666667,6.142857142857143,0.1111111111111111,1.1111111111111112,2.666666666666667,1.461007014824375,1.7517067938129114,0.20393008974573804,-0.42638087171883027,-1.4423224150482583,-0.7077320956960824,-0.7772211184109684,-0.7153766918283916,-0.7697172347906868,0.18478096860875934,-0.1292865540463961,-0.7874065798549601,-0.9670182813888586,0.7475657566660485,-0.8824739111548775,-0.42473261167036386,1.6300396678209261,2.05477227949129,0.42473261167036386,True
balanced,23,0.3913256791432005,0.42770092486981937,0.6734084304721524,1.5240625827822132,0.07669555301242244,1.1460542789065775,0.7722222222222223,0.6516590066118368,0.5188432046828928,0.01575320733650363,0.39790273345682725,0.0034170203535529966,0.13442737430167598,0.15138888888888888,0.8220362537902124,0.8405999668047659,6.555555555555555,4.666666666666667,1.0,3.666666666666667,6.857142857142857,0.1111111111111111,0.7777777777777778,3.666666666666667,0.2193834849951641,-0.3891741048294426,0.07992883084957389,0.07851145404079067,0.37127126153864076,-0.6006871717083595,-0.6463207195207001,-0.5453963725605318,-0.64370020891644,-0.20284061035598017,-0.1292865540463961,-0.9746057667446981,-0.7995390192323902,-0.0028375837359784807,-0.4129666422334782,-0.5265679875948661,0.4101290584974997,0.9366970460923658,0.5265679875948661,False
balanced,24,0.39849473273567787,0.43260073460803006,0.650973679070629,1.5070679621178007,0.017612078113698124,0.8477252248829583,0.85,0.7810488346281909,0.3492671645047756,0.05981163269377469,0.4561462165071796,0.00296742860755239,0.12441806331471135,0.10925925925925924,0.754497820871934,0.7644098469651454,4.111111111111111,7.333333333333333,1.5,5.833333333333333,5.714285714285714,0.0,1.7777777777777777,5.833333333333333,1.347020487774881,0.9205539967448881,0.46115640890517345,-0.4755270055948795,-1.063757459907426,-0.6836228785817305,-0.9299382504496152,-0.782840356024801,-0.8335609621207838,-0.9780837682854592,-1.0695524016565496,-0.41300820607548433,-0.43666728456004217,0.5633009719575157,-0.8587439814168712,-0.7243279151443838,1.422044953374387,2.146372868518771,0.7243279151443838,True
balanced,25,0.42294694800558374,0.4552319666902544,0.6466161789183963,1.4956501249960423,0.0870254342580438,0.8354486359099843,0.8111111111111111,0.7907477025898079,0.43587007489931723,0.07271371776873986,0.5160607567580672,0.004324337295047583,0.12802607076350092,0.14722222222222223,0.7399621032049956,0.7366947458242425,1.5555555555555556,1.6666666666666667,0.5,1.1666666666666667,6.333333333333333,0.0,0.4444444444444444,1.1666666666666667,1.43154647073864,1.30409524349977,0.8533217443885294,1.1966113416359914,-0.33088468114428154,-0.6537274493599341,-0.6743708049971862,-0.8339433881239618,-0.9026251660992373,-1.788565251575369,-1.0695524016565496,-1.161804953634436,-1.2182371746235612,1.1963937000657325,-0.6791102979449202,-1.3095399453724788,1.8755039980106527,3.1850439433831315,1.3095399453724788,True
balanced,26,0.43166612053983966,0.46387101738966635,0.6427133001002561,1.4617331608560675,-0.09466927392604657,1.0604209954382497,0.75,0.7003783684016242,0.41751732931728375,0.06026218973904251,0.4346668203986077,0.0037707746425663623,0.11836592178770951,0.14953703703703705,0.7713656160837247,0.8540697496386678,3.888888888888889,2.3333333333333335,5.0,-2.6666666666666665,7.166666666666667,0.0,2.111111111111111,2.6666666666666665,0.6439744744741258,0.9339477396842776,0.3205649173302512,0.5144480189754425,-0.4861938686919281,-0.7337700501795826,-0.658787424176916,-0.7235384694649905,-0.6101343985498621,-1.0485604190063207,-1.0695524016565496,-0.22580901918574628,-0.9670182813888587,0.6032337876160243,-0.6424848422126559,-0.8277350303093688,1.2457186298286802,2.073453660138049,0.8277350303093688,True
balanced,27,0.4374955045862001,0.4988409529321416,0.6363329831572234,1.442917315967132,-0.15304156402997343,0.9929099819499692,0.8722222222222222,0.7043393114821687,0.3870107723981165,0.09205156436443852,0.4985895006893661,0.0038227128595113864,0.11149906890130352,0.11296296296296297,0.7825606941075497,0.7558911278234867,6.444444444444445,0.6666666666666666,0.5,0.16666666666666663,13.2,0.1111111111111111,0.2222222222222222,0.16666666666666663,0.6784942358185936,1.8789528537057647,0.7389651797081171,0.5784522405129205,-0.7443540741398881,-0.7906678025694537,-0.9050048411371827,-0.6841800803773026,-0.8547890483342735,-0.2380789357164109,-0.1292865540463961,-1.2866044115609279,-1.3857164367800296,0.968716127436349,-0.7957991693116201,-0.759921584525941,1.7645152967479691,2.5244368812739104,0.759921584525941,True
balanced,28,0.3636371442011753,0.4436088058089036,0.7531696137070614,1.6395261713267406,0.32527313230578475,1.0430720056430853,0.8111111111111111,0.7642013384937915,0.36163048897929617,0.0754549950996915,0.40302068371255934,0.003247381109590469,0.14164338919925512,0.15601851851851853,0.8243093222927182,0.913738342304758,3.6666666666666665,3.0,2.0,1.0,4.363636363636363,0.0,1.2222222222222223,1.0,1.2001939532892196,1.3855853994788356,0.1134279225662389,-0.13053745812191567,-0.9591334476067565,-0.5408963132647665,-0.6151539578801599,-0.5374049754166977,-0.46144420131596964,-1.1190370697271825,-1.0695524016565496,-0.7250068508917141,-1.2461503849829727,0.6421674543030946,-0.6228065790968701,-1.0399366768146048,1.2649740333999646,2.3049107102145694,1.0399366768146048,True
balanced,29,0.4171865955785049,0.4462639854992852,0.6285068511064579,1.481955269135272,0.004345923037228971,0.8895389563777746,0.7666666666666667,0.665880087038344,0.46317129806521046,0.04244229619410448,0.43644390219449436,0.0033926195925203396,0.12395251396648044,0.12314814814814816,0.7694114530164733,0.8161969386670764,3.7777777777777777,0.3333333333333333,0.0,0.3333333333333333,3.9,0.0,0.4444444444444444,0.3333333333333333,0.3433207121658267,0.4042144332029411,0.3321966493897312,0.04844204067470739,-0.09984945156518452,-0.6874803533200269,-0.8364379655279945,-0.7304086949496175,-0.7045109454324254,-1.0837987443667516,-1.0695524016565496,-1.161804953634436,-1.3578032264206181,0.2820434588583016,-0.6117374821590499,-1.1682398315195888,0.8937809410173515,2.06202077253694,1.1682398315195888,True
balanced,30,0.4000681076275563,0.419980758660516,0.7077388392920629,1.5940466509142652,0.20785574391211498,1.0893463595937358,0.7888888888888889,0.7161571231338674,0.4460593783851807,0.03241248532922581,0.41238144611813216,0.004780634890256711,0.1336126629422719,0.14629629629629629,0.7752315509355476,0.7916015348039823,5.666666666666667,10.333333333333334,0.0,10.333333333333334,10.75,0.1111111111111111,1.8888888888888888,10.333333333333334,0.781486889218306,0.10605749643808192,0.17469796676234822,1.7589135169628154,-0.24465821224934672,-0.607437752500378,-0.6806041573252942,-0.7099470529726816,-0.7658010695671787,-0.4847472132394269,-0.1292865540463961,-0.3506084771122383,0.31698939514406566,0.7052889673453879,-0.6016896489229759,-0.1619132123134989,1.3069786162683639,1.4688918285818628,0.1619132123134989,False
